GROUPING,CODE,NDC11,MOLECULE,SOURCE_COMPILE,SOURCE_DM,SOURCE_UCB,SOURCE_KOMODO,
STEROIDS,,24208071506,PREDNISOLONE,,,,1,
STEROIDS,,61392040830,PREDNISONE,,,,1,
STEROIDS,,61392040856,PREDNISONE,,,,1,
STEROIDS,,61392041731,PREDNISONE,,,,1,
STEROIDS,,68462057565,HYDROCORTISONE,,,,1,
STEROIDS,,50428445264,CORTISONE ACETATE,,,,1,
STEROIDS,,52079090,DEXAMETHASONE,,,,1,
STEROIDS,,9004726,METHYLPREDNISOLONE,,,,1,
STEROIDS,,38396005903,HYDROCORTISONE,,,,1,
STEROIDS,,339529312,PREDNISONE,,,,1,
STEROIDS,,168026515,BETAMETHASONE,,,,1,
STEROIDS,,55315034356,HYDROCORTISONE,,,,1,
STEROIDS,,385106170,PREDNISOLONE,,,,1,
STEROIDS,,63874004945,CORTISONE ACETATE,,,,1,
STEROIDS,,47837012205,PREDNISONE,,,,1,
STEROIDS,,472037945,BETAMETHASONE,,,,1,
STEROIDS,,42507031964,HYDROCORTISONE,,,,1,
STEROIDS,,63874084504,DEXAMETHASONE,,,,1,
STEROIDS,,247126850,PREDNISOLONE,,,,1,
STEROIDS,,12698409405,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,677038921,PREDNISOLONE,,,,1,
STEROIDS,,69646070503,CORTISONE ACETATE,,,,1,
STEROIDS,,68387062501,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,182166919,DEXAMETHASONE,,,,1,
STEROIDS,,182178868,BETAMETHASONE,,,,1,
STEROIDS,,55150026203,METHYLPREDNISOLONE,,,,1,
STEROIDS,,75006039,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,93064339,BETAMETHASONE,,,,1,
STEROIDS,,68788917709,PREDNISONE,,,,1,
STEROIDS,,58118993704,HYDROCORTISONE,,,,1,
STEROIDS,,536358301,DEXAMETHASONE,,,,1,
STEROIDS,,63187048020,HYDROCORTISONE,,,,1,
STEROIDS,,54868278800,DEXAMETHASONE,,,,1,
STEROIDS,,51655008621,PREDNISONE,,,,1,
STEROIDS,,71205040330,PREDNISONE,,,,1,
STEROIDS,,61038703,BETAMETHASONE,,,,1,
STEROIDS,,247202727,DEXAMETHASONE,,,,1,
STEROIDS,,487970130,BUDESONIDE,,,,1,
STEROIDS,,70954025230,CORTISONE ACETATE,,,,1,
STEROIDS,,51944821550,HYDROCORTISONE,,,,1,
STEROIDS,,51975013405,BETAMETHASONE,,,,1,
STEROIDS,,47682021173,HYDROCORTISONE,,,,1,
STEROIDS,,54868115701,PREDNISOLONE,,,,1,
STEROIDS,,60432013716,PREDNISOLONE,,,,1,
STEROIDS,,54868073601,HYDROCORTISONE,,,,1,
STEROIDS,,131222843,PREDNISONE,,,,1,
STEROIDS,,49348044172,CORTISONE ACETATE,,,,1,
STEROIDS,,50090336106,PREDNISONE,,,,1,
STEROIDS,,349226100,PREDNISONE,,,,1,
STEROIDS,,904074922,HYDROCORTISONE,,,,1,
STEROIDS,,54569117500,PREDNISOLONE,,,,1,
STEROIDS,,64896703302,CORTISONE ACETATE,,,,1,
STEROIDS,,247027897,HYDROCORTISONE,,,,1,
STEROIDS,,52959095408,PREDNISONE,,,,1,
STEROIDS,,53002098067,BETAMETHASONE,,,,1,
STEROIDS,,67457048430,DEXAMETHASONE,,,,1,
STEROIDS,,45802004935,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68788533902,PREDNISONE,,,,1,
STEROIDS,,25463033760,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,615839130,PREDNISONE,,,,1,
STEROIDS,,72189043021,PREDNISONE,,,,1,
STEROIDS,,61360134004,BETAMETHASONE,,,,1,
STEROIDS,,70121155201,METHYLPREDNISOLONE,,,,1,
STEROIDS,,76420020405,PREDNISOLONE,,,,1,
STEROIDS,,67296000101,PREDNISONE,,,,1,
STEROIDS,,67296007702,PREDNISONE,,,,1,
STEROIDS,,71205000915,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,71205003815,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,55289095204,PREDNISOLONE,,,,1,
STEROIDS,,781140201,METHYLPREDNISOLONE,,,,1,
STEROIDS,,182506043,CORTISONE ACETATE,,,,1,
STEROIDS,,59779074602,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,66267041240,PREDNISONE,,,,1,
STEROIDS,,52959026215,BETAMETHASONE,,,,1,
STEROIDS,,13411052203,PREDNISONE,,,,1,
STEROIDS,,143147525,PREDNISONE,,,,1,
STEROIDS,,81238460801,HYDROCORTISONE,,,,1,
STEROIDS,,23317037045,BETAMETHASONE,,,,1,
STEROIDS,,378342548,PREDNISOLONE,,,,1,
STEROIDS,,53002035224,PREDNISONE,,,,1,
STEROIDS,,55154327504,DEXAMETHASONE,,,,1,
STEROIDS,,3042950,CORTISONE ACETATE,,,,1,
STEROIDS,,57782051684,HYDROCORTISONE,,,,1,
STEROIDS,,57783029303,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,16781038215,HYDROCORTISONE,,,,1,
STEROIDS,,33261055901,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68084022411,HYDROCORTISONE,,,,1,
STEROIDS,,58016078145,DEXAMETHASONE,,,,1,
STEROIDS,,463110005,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,50023015702,METHYLPREDNISOLONE,,,,1,
STEROIDS,,254785079,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,254509313,PREDNISONE,,,,1,
STEROIDS,,21695058445,BETAMETHASONE,,,,1,
STEROIDS,,33261012942,PREDNISONE,,,,1,
STEROIDS,,60687051111,HYDROCORTISONE,,,,1,
STEROIDS,,121090740,DEXAMETHASONE,,,,1,
STEROIDS,,58016099321,METHYLPREDNISOLONE,,,,1,
STEROIDS,,603778354,HYDROCORTISONE,,,,1,
STEROIDS,,49158014008,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,527118610,HYDROCORTISONE,,,,1,
STEROIDS,,18011007330,PREDNISOLONE,,,,1,
STEROIDS,,49158010112,HYDROCORTISONE,,,,1,
STEROIDS,,81370005010,HYDROCORTISONE,,,,1,
STEROIDS,,68032030311,HYDROCORTISONE,,,,1,
STEROIDS,,69842063001,HYDROCORTISONE,,,,1,
STEROIDS,,25332003301,PREDNISOLONE,,,,1,
STEROIDS,,52565000560,HYDROCORTISONE,,,,1,
STEROIDS,,72780045,HYDROCORTISONE,,,,1,
STEROIDS,,72945045,BETAMETHASONE,,,,1,
STEROIDS,,536831095,HYDROCORTISONE,,,,1,
STEROIDS,,551015802,PREDNISONE,,,,1,
STEROIDS,,52555006601,DEXAMETHASONE,,,,1,
STEROIDS,,463800320,HYDROCORTISONE,,,,1,
STEROIDS,,496083404,CORTISONE ACETATE,,,,1,
STEROIDS,,223426045,BETAMETHASONE,,,,1,
STEROIDS,,51655034907,PREDNISONE,,,,1,
STEROIDS,,247007148,PREDNISONE,,,,1,
STEROIDS,,247007254,PREDNISONE,,,,1,
STEROIDS,,68071457701,HYDROCORTISONE,,,,1,
STEROIDS,,580011301,DEXAMETHASONE,,,,1,
STEROIDS,,68462079817,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,168014630,HYDROCORTISONE,,,,1,
STEROIDS,,68391031926,HYDROCORTISONE,,,,1,
STEROIDS,,63874014004,CORTISONE ACETATE,,,,1,
STEROIDS,,47837012410,PREDNISONE,,,,1,
STEROIDS,,904267003,HYDROCORTISONE,,,,1,
STEROIDS,,63187024321,PREDNISONE,,,,1,
STEROIDS,,55887032690,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,69636305002,CORTISONE ACETATE,,,,1,
STEROIDS,,12770024930,PREDNISOLONE,,,,1,
STEROIDS,,66116047155,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,47682024369,HYDROCORTISONE,,,,1,
STEROIDS,,47682039712,HYDROCORTISONE,,,,1,
STEROIDS,,71205036205,PREDNISONE,,,,1,
STEROIDS,,76282064037,BUDESONIDE,,,,1,
STEROIDS,,67544079329,PREDNISONE,,,,1,
STEROIDS,,59088081903,CORTISONE ACETATE,,,,1,
STEROIDS,,58016482301,CORTISONE ACETATE,,,,1,
STEROIDS,,66993084551,PREDNISOLONE,,,,1,
STEROIDS,,63739016110,METHYLPREDNISOLONE,,,,1,
STEROIDS,,15478030001,HYDROCORTISONE,,,,1,
STEROIDS,,536358006,DEXAMETHASONE,,,,1,
STEROIDS,,51672020182,HYDROCORTISONE,,,,1,
STEROIDS,,51672201309,HYDROCORTISONE,,,,1,
STEROIDS,,51655070118,PREDNISONE,,,,1,
STEROIDS,,63629240601,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,52297001910,HYDROCORTISONE,,,,1,
STEROIDS,,69238137506,DEXAMETHASONE,,,,1,
STEROIDS,,64682020080,HYDROCORTISONE,,,,1,
STEROIDS,,51655008777,PREDNISONE,,,,1,
STEROIDS,,71205042118,PREDNISONE,,,,1,
STEROIDS,,247175645,BETAMETHASONE,,,,1,
STEROIDS,,51432037905,PREDNISOLONE,,,,1,
STEROIDS,,51432070910,BETAMETHASONE,,,,1,
STEROIDS,,51944222076,HYDROCORTISONE,,,,1,
STEROIDS,,51991045801,PREDNISONE,,,,1,
STEROIDS,,52959077200,BETAMETHASONE,,,,1,
STEROIDS,,33358034035,DEXAMETHASONE,,,,1,
STEROIDS,,54868115201,PREDNISOLONE,,,,1,
STEROIDS,,13925011124,CORTISONE ACETATE,,,,1,
STEROIDS,,13925016003,CORTISONE ACETATE,,,,1,
STEROIDS,,59088033600,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,55154525006,CORTISONE ACETATE,,,,1,
STEROIDS,,70501096400,HYDROCORTISONE,,,,1,
STEROIDS,,54569409000,HYDROCORTISONE,,,,1,
STEROIDS,,85092908,BETAMETHASONE,,,,1,
STEROIDS,,51944045035,DEXAMETHASONE,,,,1,
STEROIDS,,79043024031,CORTISONE ACETATE,,,,1,
STEROIDS,,65649065103,BUDESONIDE,,,,1,
STEROIDS,,839520960,HYDROCORTISONE,,,,1,
STEROIDS,,13985001655,HYDROCORTISONE,,,,1,
STEROIDS,,41250040802,HYDROCORTISONE,,,,1,
STEROIDS,,55045181103,METHYLPREDNISOLONE,,,,1,
STEROIDS,,11509000515,HYDROCORTISONE,,,,1,
STEROIDS,,781707450,BETAMETHASONE,,,,1,
STEROIDS,,785095605,METHYLPREDNISOLONE,,,,1,
STEROIDS,,68788033703,HYDROCORTISONE,,,,1,
STEROIDS,,71872702101,DEXAMETHASONE,,,,1,
STEROIDS,,71872717101,DEXAMETHASONE,,,,1,
STEROIDS,,555023205,PREDNISONE,,,,1,
STEROIDS,,223412715,HYDROCORTISONE,,,,1,
STEROIDS,,223643260,BETAMETHASONE,,,,1,
STEROIDS,,60258004843,CORTISONE ACETATE,,,,1,
STEROIDS,,46193067610,PREDNISONE,,,,1,
STEROIDS,,55045130801,DEXAMETHASONE,,,,1,
STEROIDS,,591505243,PREDNISONE,,,,1,
STEROIDS,,68788821208,PREDNISONE,,,,1,
STEROIDS,,258244001,PREDNISONE,,,,1,
STEROIDS,,46193016101,DEXAMETHASONE,,,,1,
STEROIDS,,37050102,HYDROCORTISONE,,,,1,
STEROIDS,,223415913,HYDROCORTISONE,,,,1,
STEROIDS,,54162001512,CORTISONE ACETATE,,,,1,
STEROIDS,,58198081301,PREDNISOLONE,,,,1,
STEROIDS,,247001760,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,70121145105,DEXAMETHASONE,,,,1,
STEROIDS,,76413013212,CORTISONE ACETATE,,,,1,
STEROIDS,,43063071460,CORTISONE ACETATE,,,,1,
STEROIDS,,10337015315,HYDROCORTISONE,,,,1,
STEROIDS,,182702362,DEXAMETHASONE,,,,1,
STEROIDS,,53002906001,HYDROCORTISONE,,,,1,
STEROIDS,,53014025001,PREDNISOLONE,,,,1,
STEROIDS,,35470542704,HYDROCORTISONE,,,,1,
STEROIDS,,378064101,PREDNISONE,,,,1,
STEROIDS,,58864042320,PREDNISONE,,,,1,
STEROIDS,,40042002610,HYDROCORTISONE,,,,1,
STEROIDS,,53002030916,PREDNISONE,,,,1,
STEROIDS,,53492021705,BETAMETHASONE,,,,1,
STEROIDS,,53217033621,PREDNISONE,,,,1,
STEROIDS,,23490656200,PREDNISOLONE,,,,1,
STEROIDS,,3029305,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,3050649,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,55887077020,PREDNISONE,,,,1,
STEROIDS,,55553019705,METHYLPREDNISOLONE,,,,1,
STEROIDS,,11651031201,HYDROCORTISONE,,,,1,
STEROIDS,,42192010907,CORTISONE ACETATE,,,,1,
STEROIDS,,603156572,CORTISONE ACETATE,,,,1,
STEROIDS,,603157258,PREDNISOLONE,,,,1,
STEROIDS,,62947681606,BUDESONIDE,,,,1,
STEROIDS,,247068302,METHYLPREDNISOLONE,,,,1,
STEROIDS,,16590040440,PREDNISONE,,,,1,
STEROIDS,,53002030940,PREDNISONE,,,,1,
STEROIDS,,71302511,BETAMETHASONE,,,,1,
STEROIDS,,68788731201,BETAMETHASONE,,,,1,
STEROIDS,,54569109800,HYDROCORTISONE,,,,1,
STEROIDS,,55289033007,PREDNISONE,,,,1,
STEROIDS,,55289037330,PREDNISONE,,,,1,
STEROIDS,,43136010301,HYDROCORTISONE,,,,1,
STEROIDS,,55700007260,PREDNISONE,,,,1,
STEROIDS,,64579008201,METHYLPREDNISOLONE,,,,1,
STEROIDS,,45802000603,HYDROCORTISONE,,,,1,
STEROIDS,,45802001304,HYDROCORTISONE,,,,1,
STEROIDS,,701046600,DEXAMETHASONE,,,,1,
STEROIDS,,703004501,METHYLPREDNISOLONE,,,,1,
STEROIDS,,53002090672,HYDROCORTISONE,,,,1,
STEROIDS,,21695095210,METHYLPREDNISOLONE,,,,1,
STEROIDS,,70771138004,BETAMETHASONE,,,,1,
STEROIDS,,115429404,PREDNISONE,,,,1,
STEROIDS,,378471022,PREDNISOLONE,,,,1,
STEROIDS,,58016021855,PREDNISONE,,,,1,
STEROIDS,,58016099325,METHYLPREDNISOLONE,,,,1,
STEROIDS,,53329009101,CORTISONE ACETATE,,,,1,
STEROIDS,,51672300302,HYDROCORTISONE,,,,1,
STEROIDS,,51672404806,BETAMETHASONE,,,,1,
STEROIDS,,51672407402,HYDROCORTISONE,,,,1,
STEROIDS,,68788704808,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68032042604,CORTISONE ACETATE,,,,1,
STEROIDS,,10544050910,PREDNISONE,,,,1,
STEROIDS,,60429013210,PREDNISONE,,,,1,
STEROIDS,,53791007330,PREDNISOLONE,,,,1,
STEROIDS,,51674102005,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,57866432607,PREDNISONE,,,,1,
STEROIDS,,9003201,PREDNISONE,,,,1,
STEROIDS,,168026730,BETAMETHASONE,,,,1,
STEROIDS,,37937002172,HYDROCORTISONE,,,,1,
STEROIDS,,63629412901,DEXAMETHASONE,,,,1,
STEROIDS,,378818701,BETAMETHASONE,,,,1,
STEROIDS,,12071018901,PREDNISOLONE,,,,1,
STEROIDS,,47854056709,HYDROCORTISONE,,,,1,
STEROIDS,,472097228,DEXAMETHASONE,,,,1,
STEROIDS,,247117805,DEXAMETHASONE,,,,1,
STEROIDS,,69646070408,CORTISONE ACETATE,,,,1,
STEROIDS,,69646070438,CORTISONE ACETATE,,,,1,
STEROIDS,,68462013135,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,50090638200,BUDESONIDE,,,,1,
STEROIDS,,536259077,HYDROCORTISONE,,,,1,
STEROIDS,,70518354000,PREDNISONE,,,,1,
STEROIDS,,536120070,HYDROCORTISONE,,,,1,
STEROIDS,,58016603903,DEXAMETHASONE,,,,1,
STEROIDS,,58016871601,HYDROCORTISONE,,,,1,
STEROIDS,,71205070360,DEXAMETHASONE,,,,1,
STEROIDS,,50090581606,PREDNISONE,,,,1,
STEROIDS,,72789023521,PREDNISONE,,,,1,
STEROIDS,,364046721,METHYLPREDNISOLONE,,,,1,
STEROIDS,,68788917201,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,398001496,HYDROCORTISONE,,,,1,
STEROIDS,,404016650,HYDROCORTISONE,,,,1,
STEROIDS,,51672020131,HYDROCORTISONE,,,,1,
STEROIDS,,51672129003,HYDROCORTISONE,,,,1,
STEROIDS,,51672206909,CORTISONE ACETATE,,,,1,
STEROIDS,,52943032020,HYDROCORTISONE,,,,1,
STEROIDS,,55829042210,PREDNISONE,,,,1,
STEROIDS,,51655076352,PREDNISONE,,,,1,
STEROIDS,,21695043810,HYDROCORTISONE,,,,1,
STEROIDS,,61919034214,PREDNISONE,,,,1,
STEROIDS,,58118983907,PREDNISOLONE,,,,1,
STEROIDS,,451220104,PREDNISOLONE,,,,1,
STEROIDS,,63874092515,BETAMETHASONE,,,,1,
STEROIDS,,50090016500,BETAMETHASONE,,,,1,
STEROIDS,,41167033903,HYDROCORTISONE,,,,1,
STEROIDS,,311006435,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,316018601,HYDROCORTISONE,,,,1,
STEROIDS,,440025130,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,49884015752,BUDESONIDE,,,,1,
STEROIDS,,58232040601,HYDROCORTISONE,,,,1,
STEROIDS,,47335063149,BUDESONIDE,,,,1,
STEROIDS,,55700004921,PREDNISONE,,,,1,
STEROIDS,,69299020122,BETAMETHASONE,,,,1,
STEROIDS,,64579022600,PREDNISONE,,,,1,
STEROIDS,,303993005,DEXAMETHASONE,,,,1,
STEROIDS,,45802000301,HYDROCORTISONE,,,,1,
STEROIDS,,66267017242,PREDNISONE,,,,1,
STEROIDS,,17033012275,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,47335063348,BUDESONIDE,,,,1,
STEROIDS,,41520044301,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,54569112400,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,54092030545,HYDROCORTISONE,,,,1,
STEROIDS,,71335151607,PREDNISONE,,,,1,
STEROIDS,,59930150301,BETAMETHASONE,,,,1,
STEROIDS,,70518111600,PREDNISONE,,,,1,
STEROIDS,,61314063810,HYDROCORTISONE,,,,1,
STEROIDS,,61360125706,BETAMETHASONE,,,,1,
STEROIDS,,14290031261,HYDROCORTISONE,,,,1,
STEROIDS,,52959055907,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,50090119200,BETAMETHASONE,,,,1,
STEROIDS,,780087601,DEXAMETHASONE,,,,1,
STEROIDS,,182504897,CORTISONE ACETATE,,,,1,
STEROIDS,,182506851,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,23317034429,HYDROCORTISONE,,,,1,
STEROIDS,,723319762,PREDNISOLONE,,,,1,
STEROIDS,,143147510,PREDNISONE,,,,1,
STEROIDS,,781148501,PREDNISONE,,,,1,
STEROIDS,,70934029112,PREDNISONE,,,,1,
STEROIDS,,13478000309,HYDROCORTISONE,,,,1,
STEROIDS,,755040701,PREDNISOLONE,,,,1,
STEROIDS,,54868294300,DEXAMETHASONE,,,,1,
STEROIDS,,66902022927,HYDROCORTISONE,,,,1,
STEROIDS,,58225005,DEXAMETHASONE,,,,1,
STEROIDS,,70954025210,CORTISONE ACETATE,,,,1,
STEROIDS,,490715691,PREDNISONE,,,,1,
STEROIDS,,66267094821,PREDNISONE,,,,1,
STEROIDS,,54868159101,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,839517630,HYDROCORTISONE,,,,1,
STEROIDS,,50090189300,DEXAMETHASONE,,,,1,
STEROIDS,,49348044172,HYDROCORTISONE,,,,1,
STEROIDS,,49348052272,HYDROCORTISONE,,,,1,
STEROIDS,,55045325405,BETAMETHASONE,,,,1,
STEROIDS,,63629160506,PREDNISONE,,,,1,
STEROIDS,,52125077801,HYDROCORTISONE,,,,1,
STEROIDS,,53002030915,PREDNISONE,,,,1,
STEROIDS,,53002034404,HYDROCORTISONE,,,,1,
STEROIDS,,42961001501,HYDROCORTISONE,,,,1,
STEROIDS,,54868299401,BETAMETHASONE,,,,1,
STEROIDS,,54569527100,BETAMETHASONE,,,,1,
STEROIDS,,52637054005,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,143974101,PREDNISONE,,,,1,
STEROIDS,,24208004041,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,16590024715,HYDROCORTISONE,,,,1,
STEROIDS,,43684010110,HYDROCORTISONE,,,,1,
STEROIDS,,36800009902,HYDROCORTISONE,,,,1,
STEROIDS,,68258896202,DEXAMETHASONE,,,,1,
STEROIDS,,52856050303,DEFLAZACORT,,,,1,
STEROIDS,,115703303,CORTISONE ACETATE,,,,1,
STEROIDS,,35356049550,BETAMETHASONE,,,,1,
STEROIDS,,42254036142,PREDNISONE,,,,1,
STEROIDS,,54868635500,PREDNISOLONE,,,,1,
STEROIDS,,49727028705,PREDNISONE,,,,1,
STEROIDS,,53268079555,DEXAMETHASONE,,,,1,
STEROIDS,,603772883,BETAMETHASONE,,,,1,
STEROIDS,,51672407405,HYDROCORTISONE,,,,1,
STEROIDS,,23490571400,HYDROCORTISONE,,,,1,
STEROIDS,,23490603002,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,45802050584,BETAMETHASONE,,,,1,
STEROIDS,,49158014007,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68040070202,HYDROCORTISONE,,,,1,
STEROIDS,,33358017501,HYDROCORTISONE,,,,1,
STEROIDS,,66440376701,HYDROCORTISONE,,,,1,
STEROIDS,,58016302301,BETAMETHASONE,,,,1,
STEROIDS,,68040070502,CORTISONE ACETATE,,,,1,
STEROIDS,,904214080,PREDNISONE,,,,1,
STEROIDS,,55045220203,BUDESONIDE,,,,1,
STEROIDS,,157019770,HYDROCORTISONE,,,,1,
STEROIDS,,55045207009,BETAMETHASONE,,,,1,
STEROIDS,,16590022325,DEXAMETHASONE,,,,1,
STEROIDS,,52512006129,CORTISONE ACETATE,,,,1,
STEROIDS,,551013901,PREDNISONE,,,,1,
STEROIDS,,555013002,DEXAMETHASONE,,,,1,
STEROIDS,,66336047908,DEXAMETHASONE,,,,1,
STEROIDS,,68788015006,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,68788018802,METHYLPREDNISOLONE,,,,1,
STEROIDS,,555030138,METHYLPREDNISOLONE,,,,1,
STEROIDS,,496071604,CORTISONE ACETATE,,,,1,
STEROIDS,,496082997,CORTISONE ACETATE,,,,1,
STEROIDS,,223412801,HYDROCORTISONE,,,,1,
STEROIDS,,51193024910,PREDNISOLONE,,,,1,
STEROIDS,,51234011510,HYDROCORTISONE,,,,1,
STEROIDS,,46287000316,HYDROCORTISONE,,,,1,
STEROIDS,,820011122,DEXAMETHASONE,,,,1,
STEROIDS,,68071053012,DEXAMETHASONE,,,,1,
STEROIDS,,414001402,HYDROCORTISONE,,,,1,
STEROIDS,,498080002,CORTISONE ACETATE,,,,1,
STEROIDS,,51285031202,PREDNISONE,,,,1,
STEROIDS,,839801972,HYDROCORTISONE,,,,1,
STEROIDS,,247008310,HYDROCORTISONE,,,,1,
STEROIDS,,60687072911,DEXAMETHASONE,,,,1,
STEROIDS,,68788821205,PREDNISONE,,,,1,
STEROIDS,,23629049001,METHYLPREDNISOLONE,,,,1,
STEROIDS,,61392041895,PREDNISONE,,,,1,
STEROIDS,,63187080742,PREDNISONE,,,,1,
STEROIDS,,73028010112,CORTISONE ACETATE,,,,1,
STEROIDS,,879080116,PREDNISOLONE,,,,1,
STEROIDS,,9004703,METHYLPREDNISOLONE,,,,1,
STEROIDS,,9016502,PREDNISONE,,,,1,
STEROIDS,,9019010,METHYLPREDNISOLONE,,,,1,
STEROIDS,,168005760,BETAMETHASONE,,,,1,
STEROIDS,,168022138,DEXAMETHASONE,,,,1,
STEROIDS,,381024910,PREDNISOLONE,,,,1,
STEROIDS,,62135047090,PREDNISONE,,,,1,
STEROIDS,,41167580002,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,47854056705,HYDROCORTISONE,,,,1,
STEROIDS,,63187024307,PREDNISONE,,,,1,
STEROIDS,,51125040806,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,70518087200,DEXAMETHASONE,,,,1,
STEROIDS,,51079002001,BUDESONIDE,,,,1,
STEROIDS,,17856075902,PREDNISOLONE,,,,1,
STEROIDS,,68115098205,PREDNISOLONE,,,,1,
STEROIDS,,472034526,HYDROCORTISONE,,,,1,
STEROIDS,,55150023805,DEXAMETHASONE,,,,1,
STEROIDS,,71205023920,PREDNISONE,,,,1,
STEROIDS,,61919016705,DEXAMETHASONE,,,,1,
STEROIDS,,51129298202,PREDNISONE,,,,1,
STEROIDS,,58005095304,DEXAMETHASONE,,,,1,
STEROIDS,,50989043374,BETAMETHASONE,,,,1,
STEROIDS,,50989046175,BETAMETHASONE,,,,1,
STEROIDS,,50989055505,PREDNISOLONE,,,,1,
STEROIDS,,51655076052,PREDNISONE,,,,1,
STEROIDS,,21695030714,PREDNISONE,,,,1,
STEROIDS,,54868295700,DEXAMETHASONE,,,,1,
STEROIDS,,51944538500,HYDROCORTISONE,,,,1,
STEROIDS,,47682021112,CORTISONE ACETATE,,,,1,
STEROIDS,,490715600,PREDNISONE,,,,1,
STEROIDS,,490715602,PREDNISONE,,,,1,
STEROIDS,,490715681,PREDNISONE,,,,1,
STEROIDS,,64221002,HYDROCORTISONE,,,,1,
STEROIDS,,33358029330,PREDNISONE,,,,1,
STEROIDS,,182098934,HYDROCORTISONE,,,,1,
STEROIDS,,54868122500,CORTISONE ACETATE,,,,1,
STEROIDS,,839514306,PREDNISONE,,,,1,
STEROIDS,,66739001820,CORTISONE ACETATE,,,,1,
STEROIDS,,53518007330,PREDNISOLONE,,,,1,
STEROIDS,,363062003,HYDROCORTISONE,,,,1,
STEROIDS,,363062004,HYDROCORTISONE,,,,1,
STEROIDS,,70518291606,PREDNISONE,,,,1,
STEROIDS,,53526026710,PREDNISOLONE,,,,1,
STEROIDS,,50090375400,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,349833198,DEXAMETHASONE,,,,1,
STEROIDS,,24236041813,PREDNISONE,,,,1,
STEROIDS,,839675847,BETAMETHASONE,,,,1,
STEROIDS,,54569032205,DEXAMETHASONE,,,,1,
STEROIDS,,54569033009,PREDNISONE,,,,1,
STEROIDS,,53261019901,HYDROCORTISONE,,,,1,
STEROIDS,,23490615704,PREDNISONE,,,,1,
STEROIDS,,3049522,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,69454502,DEXAMETHASONE,,,,1,
STEROIDS,,68180095402,HYDROCORTISONE,,,,1,
STEROIDS,,33261044401,TRIAMCINOLONE ACETONIDE,,,,1,
STEROIDS,,70518217200,PREDNISONE,,,,1,
STEROIDS,,24196051505,PREDNISONE,,,,1,
STEROIDS,,43797025011,CORTICOTROPIN,,,,1,
STEROIDS,,145002112,BETAMETHASONE,,,,1,
STEROIDS,,456092410,PREDNISOLONE,,,,1,
STEROIDS,,686001303,HYDROCORTISONE,,,,1,
STEROIDS,,143974010,PREDNISONE,,,,1,
STEROIDS,,58016078108,DEXAMETHASONE,,,,1,
STEROIDS,,684021505,METHYLPREDNISOLONE,,,,1,
STEROIDS,,361110599,PREDNISOLONE,,,,1,
STEROIDS,,781700927,BETAMETHASONE,,,,1,
STEROIDS,,41167000320,HYDROCORTISONE,,,,1,
